Record Length,20480
Sample Interval,CH1:0.0000200000016
Vertical Units,CH1:V,,
Vertical Scale,CH1:5.00,,
Vertical Offset,CH1:0.20000,,
Horizontal Units,s,,
Horizontal Scale,0.0250000000,,
Model Number,SDS1102CN,,
Serial Number,NEU00004121018,,
Software Version,3.01.01.31R17,,

Source,CH1
Second,Volt
 0.03320000000,0.00,
 0.03322000000,-0.20000,
 0.03324000313,0.00,
 0.03326000000,0.00,
 0.03328000000,0.00,
 0.03330000000,0.00,
 0.03332000000,0.00,
 0.03334000000,0.00,
 0.03336000000,0.00,
 0.03337999688,0.00,
 0.03340000000,0.00,
 0.03342000000,0.20000,
 0.03344000000,0.00,
 0.03346000000,0.00,
 0.03348000000,0.00,
 0.03350000000,0.00,
 0.03351999688,0.00,
 0.03354000000,0.00,
 0.03356000000,0.00,
 0.03358000000,0.00,
 0.03360000000,0.00,
 0.03362000000,0.00,
 0.03364000000,0.00,
 0.03365999688,0.00,
 0.03368000000,-0.20000,
 0.03370000000,0.00,
 0.03372000313,0.00,
 0.03374000000,0.00,
 0.03376000000,0.00,
 0.03378000000,-0.20000,
 0.03380000000,0.00,
 0.03382000000,0.00,
 0.03384000000,0.00,
 0.03385999688,0.00,
 0.03388000000,0.00,
 0.03390000000,0.00,
 0.03392000000,0.00,
 0.03394000000,0.00,
 0.03396000000,0.00,
 0.03398000000,0.00,
 0.03400000313,0.00,
 0.03402000313,0.00,
 0.03404000000,0.00,
 0.03406000000,0.20000,
 0.03408000313,0.00,
 0.03410000313,0.00,
 0.03412000000,0.00,
 0.03414000313,0.00,
 0.03416000313,0.00,
 0.03418000000,-0.20000,
 0.03420000000,0.00,
 0.03422000313,0.20000,
 0.03424000313,0.00,
 0.03426000000,0.00,
 0.03428000313,0.00,
 0.03430000313,0.00,
 0.03432000000,0.00,
 0.03434000313,0.00,
 0.03436000313,0.00,
 0.03438000000,0.00,
 0.03440000000,0.00,
 0.03442000313,-0.20000,
 0.03444000313,0.00,
 0.03446000000,-0.20000,
 0.03448000313,0.00,
 0.03450000313,0.00,
 0.03452000000,0.00,
 0.03454000000,0.00,
 0.03456000313,0.00,
 0.03458000313,0.00,
 0.03460000000,-0.20000,
 0.03462000313,0.00,
 0.03464000313,0.00,
 0.03466000000,0.00,
 0.03468000000,0.00,
 0.03470000313,0.00,
 0.03472000313,0.00,
 0.03474000000,0.00,
 0.03476000313,0.00,
 0.03478000313,-0.20000,
 0.03480000000,0.00,
 0.03482000313,0.00,
 0.03484000313,0.00,
 0.03486000000,0.00,
 0.03488000000,0.00,
 0.03490000313,-0.20000,
 0.03492000313,0.00,
 0.03494000000,0.00,
 0.03496000313,0.00,
 0.03498000313,0.00,
 0.03500000000,0.00,
 0.03502000000,0.00,
 0.03504000000,0.00,
 0.03506000000,0.00,
 0.03508000000,0.00,
 0.03510000313,0.00,
 0.03512000000,0.00,
 0.03514000000,0.00,
 0.03516000000,0.00,
 0.03518000000,0.00,
 0.03520000000,0.00,
 0.03522000000,0.00,
 0.03524000313,0.00,
 0.03526000000,0.00,
 0.03528000000,0.00,
 0.03530000000,-0.20000,
 0.03532000000,0.00,
 0.03534000000,0.00,
 0.03536000000,0.00,
 0.03537999688,0.00,
 0.03540000000,0.00,
 0.03542000000,0.00,
 0.03544000313,0.00,
 0.03546000000,0.00,
 0.03548000000,0.00,
 0.03550000000,0.00,
 0.03552000000,0.00,
 0.03554000000,0.00,
 0.03556000000,-0.20000,
 0.03558000313,0.00,
 0.03560000000,0.00,
 0.03562000000,0.00,
 0.03564000000,0.00,
 0.03566000000,0.00,
 0.03568000000,0.00,
 0.03570000000,0.00,
 0.03572000313,0.00,
 0.03574000000,0.00,
 0.03576000000,0.00,
 0.03578000000,0.00,
 0.03580000000,0.00,
 0.03582000000,0.00,
 0.03584000000,0.00,
 0.03586000313,0.00,
 0.03588000000,0.00,
 0.03590000000,0.00,
 0.03592000313,0.00,
 0.03594000000,0.00,
 0.03596000000,-0.20000,
 0.03598000000,0.00,
 0.03600000313,0.00,
 0.03602000313,0.00,
 0.03604000000,-0.20000,
 0.03606000313,0.00,
 0.03608000313,0.00,
 0.03610000313,0.00,
 0.03612000000,0.00,
 0.03614000313,0.00,
 0.03616000313,0.00,
 0.03618000000,0.00,
 0.03620000313,0.00,
 0.03622000313,0.00,
 0.03624000313,0.00,
 0.03626000000,0.00,
 0.03628000313,0.00,
 0.03630000313,0.00,
 0.03632000000,0.00,
 0.03634000313,0.00,
 0.03636000313,0.00,
 0.03638000000,0.00,
 0.03640000000,0.00,
 0.03642000313,0.00,
 0.03644000313,0.00,
 0.03646000000,0.00,
 0.03648000313,0.00,
 0.03650000313,0.00,
 0.03652000000,0.00,
 0.03654000313,0.00,
 0.03656000313,0.00,
 0.03658000313,0.00,
 0.03660000000,0.00,
 0.03662000313,0.00,
 0.03664000313,-0.20000,
 0.03666000000,0.00,
 0.03668000313,0.00,
 0.03670000313,0.00,
 0.03672000313,0.00,
 0.03674000000,0.00,
 0.03676000313,0.00,
 0.03678000313,0.00,
 0.03680000000,0.00,
 0.03682000313,0.00,
 0.03684000313,0.00,
 0.03686000313,0.00,
 0.03688000000,0.00,
 0.03690000313,0.00,
 0.03692000313,0.00,
 0.03694000000,0.00,
 0.03696000313,0.00,
 0.03698000313,0.00,
 0.03700000000,-0.20000,
 0.03702000000,0.00,
 0.03704000000,0.00,
 0.03706000000,0.00,
 0.03708000000,0.00,
 0.03710000313,0.00,
 0.03712000000,0.00,
 0.03714000000,0.00,
 0.03716000313,0.00,
 0.03718000000,0.00,
 0.03720000000,0.00,
 0.03722000000,-0.20000,
 0.03724000313,0.00,
 0.03726000000,0.00,
 0.03728000000,0.00,
 0.03730000313,0.00,
 0.03732000000,0.00,
 0.03734000000,0.00,
 0.03736000000,0.20000,
 0.03738000000,0.00,
 0.03740000000,0.00,
 0.03742000000,0.20000,
 0.03744000313,0.00,
 0.03746000000,0.00,
 0.03748000000,0.00,
 0.03750000000,0.00,
 0.03752000000,0.00,
 0.03754000000,0.00,
 0.03756000000,0.00,
 0.03758000313,0.00,
 0.03760000000,0.00,
 0.03762000000,-0.20000,
 0.03764000313,0.00,
 0.03766000000,0.20000,
 0.03768000000,0.00,
 0.03770000000,0.00,
 0.03772000313,0.00,
 0.03774000000,0.00,
 0.03776000000,-0.20000,
 0.03778000313,-0.20000,
 0.03780000000,0.00,
 0.03782000000,-0.20000,
 0.03784000000,0.00,
 0.03786000000,0.00,
 0.03788000000,0.00,
 0.03790000000,0.00,
 0.03792000313,0.00,
 0.03794000000,0.00,
 0.03796000000,0.00,
 0.03798000000,0.00,
 0.03800000313,0.00,
 0.03802000313,0.00,
 0.03804000000,0.00,
 0.03806000313,0.00,
 0.03808000313,0.00,
 0.03810000313,0.00,
 0.03812000000,0.00,
 0.03814000313,-0.20000,
 0.03816000313,-0.20000,
 0.03818000000,0.00,
 0.03820000313,0.00,
 0.03822000313,0.00,
 0.03824000313,-0.20000,
 0.03826000313,0.00,
 0.03828000313,0.00,
 0.03830000313,0.00,
 0.03832000000,0.00,
 0.03834000313,0.00,
 0.03836000313,0.00,
 0.03838000000,-0.20000,
 0.03840000313,0.00,
 0.03842000313,0.00,
 0.03844000313,0.00,
 0.03846000000,0.00,
 0.03848000313,0.00,
 0.03850000313,0.00,
 0.03852000000,0.20000,
 0.03854000313,-0.20000,
 0.03856000313,0.00,
 0.03858000313,0.00,
 0.03860000000,0.00,
 0.03862000313,-0.20000,
 0.03864000313,0.00,
 0.03866000000,0.00,
 0.03868000313,0.00,
 0.03870000313,0.00,
 0.03872000313,0.00,
 0.03874000313,0.00,
 0.03876000313,0.00,
 0.03878000313,0.00,
 0.03880000000,0.00,
 0.03882000313,0.00,
 0.03884000313,0.00,
 0.03886000000,0.00,
 0.03888000313,0.00,
 0.03890000313,-0.20000,
 0.03892000313,0.00,
 0.03894000000,-0.20000,
 0.03896000313,0.00,
 0.03898000313,0.00,
 0.03900000000,0.00,
 0.03902000313,0.00,
 0.03904000000,0.00,
 0.03906000000,0.00,
 0.03908000000,0.00,
 0.03910000313,0.00,
 0.03912000000,0.00,
 0.03914000000,0.00,
 0.03916000313,0.00,
 0.03918000000,0.00,
 0.03920000000,0.00,
 0.03922000000,0.00,
 0.03924000313,0.00,
 0.03926000000,0.00,
 0.03928000000,0.00,
 0.03930000313,0.00,
 0.03932000000,0.00,
 0.03934000000,0.00,
 0.03936000313,0.00,
 0.03938000000,0.00,
 0.03940000000,0.00,
 0.03942000000,0.00,
 0.03944000313,0.00,
 0.03946000000,0.00,
 0.03948000000,0.00,
 0.03950000313,0.00,
 0.03952000000,0.00,
 0.03954000000,0.00,
 0.03956000000,0.00,
 0.03958000313,0.00,
 0.03960000000,-0.20000,
 0.03962000000,-0.20000,
 0.03964000313,0.00,
 0.03966000000,0.00,
 0.03968000000,0.00,
 0.03970000000,0.00,
 0.03972000313,0.00,
 0.03974000000,0.00,
 0.03976000000,0.00,
 0.03978000313,0.00,
 0.03980000000,0.00,
 0.03982000000,0.00,
 0.03984000313,0.00,
 0.03986000313,0.00,
 0.03988000000,0.00,
 0.03990000000,0.00,
 0.03992000313,0.00,
 0.03994000000,0.00,
 0.03996000000,0.00,
 0.03998000313,0.00,
 0.04000000313,0.00,
 0.04002000313,0.00,
 0.04004000000,0.00,
 0.04006000313,0.00,
 0.04008000313,0.00,
 0.04010000313,0.00,
 0.04012000313,0.00,
 0.04014000313,0.00,
 0.04016000313,0.00,
 0.04018000000,0.00,
 0.04020000313,0.00,
 0.04022000313,0.00,
 0.04024000313,0.00,
 0.04026000313,-0.20000,
 0.04028000313,0.00,
 0.04030000313,0.00,
 0.04032000000,0.00,
 0.04034000313,0.00,
 0.04036000313,0.00,
 0.04038000000,0.00,
 0.04040000313,0.00,
 0.04042000313,0.00,
 0.04044000313,-0.20000,
 0.04046000313,0.00,
 0.04048000313,-0.20000,
 0.04050000313,0.00,
 0.04052000000,0.00,
 0.04054000313,0.00,
 0.04056000313,0.00,
 0.04058000313,0.00,
 0.04060000313,0.00,
 0.04062000313,-0.20000,
 0.04064000313,0.00,
 0.04066000000,0.00,
 0.04068000313,0.00,
 0.04070000313,-0.20000,
 0.04072000313,0.00,
 0.04074000313,0.00,
 0.04076000313,-0.20000,
 0.04078000313,0.00,
 0.04080000000,0.00,
 0.04082000313,0.00,
 0.04084000313,0.00,
 0.04086000625,0.00,
 0.04088000313,0.00,
 0.04090000313,0.00,
 0.04092000313,-0.20000,
 0.04094000313,0.00,
 0.04096000313,0.00,
 0.04098000313,0.00,
 0.04100000000,0.00,
 0.04102000313,0.00,
 0.04104000000,0.00,
 0.04106000000,0.00,
 0.04108000313,0.00,
 0.04110000313,-0.20000,
 0.04112000000,0.00,
 0.04114000000,0.00,
 0.04116000313,0.00,
 0.04118000000,0.00,
 0.04120000000,0.00,
 0.04122000313,0.00,
 0.04124000313,0.00,
 0.04126000000,0.00,
 0.04128000000,0.00,
 0.04130000313,0.00,
 0.04132000000,0.00,
 0.04134000000,0.00,
 0.04136000313,0.00,
 0.04138000000,0.00,
 0.04140000000,0.00,
 0.04142000000,0.00,
 0.04144000313,0.00,
 0.04146000000,0.00,
 0.04148000000,0.00,
 0.04150000313,0.00,
 0.04152000000,0.00,
 0.04154000000,0.00,
 0.04156000313,0.00,
 0.04158000313,0.00,
 0.04160000000,0.00,
 0.04162000000,0.00,
 0.04164000313,0.00,
 0.04166000000,0.00,
 0.04168000000,-0.20000,
 0.04170000313,-0.20000,
 0.04172000313,0.00,
 0.04174000000,0.00,
 0.04176000000,0.20000,
 0.04178000313,0.00,
 0.04180000000,0.00,
 0.04182000000,-0.20000,
 0.04184000313,0.00,
 0.04186000000,0.00,
 0.04188000000,0.00,
 0.04190000000,0.00,
 0.04192000313,0.00,
 0.04194000000,0.00,
 0.04196000000,0.00,
 0.04198000313,0.00,
 0.04200000313,0.00,
 0.04202000313,-0.20000,
 0.04204000313,0.00,
 0.04206000313,0.00,
 0.04208000313,0.00,
 0.04210000625,0.00,
 0.04212000313,0.20000,
 0.04214000313,0.00,
 0.04216000313,0.00,
 0.04218000313,0.00,
 0.04220000313,-0.20000,
 0.04222000313,-0.20000,
 0.04224000625,0.00,
 0.04226000313,0.00,
 0.04228000313,0.00,
 0.04230000313,0.00,
 0.04232000313,0.00,
 0.04234000313,0.00,
 0.04236000313,0.00,
 0.04238000000,0.00,
 0.04240000313,0.00,
 0.04242000313,0.00,
 0.04244000313,0.00,
 0.04246000313,0.20000,
 0.04248000313,-0.20000,
 0.04250000313,-0.20000,
 0.04252000000,0.00,
 0.04254000313,0.00,
 0.04256000313,0.00,
 0.04258000625,0.00,
 0.04260000313,0.00,
 0.04262000313,0.00,
 0.04264000313,0.00,
 0.04266000313,0.00,
 0.04268000313,-0.20000,
 0.04270000313,0.00,
 0.04272000625,0.00,
 0.04274000313,-0.20000,
 0.04276000313,0.00,
 0.04278000313,-0.20000,
 0.04280000313,-0.20000,
 0.04282000313,0.00,
 0.04284000313,0.00,
 0.04286000000,0.00,
 0.04288000313,0.00,
 0.04290000313,0.00,
 0.04292000313,0.00,
 0.04294000313,0.00,
 0.04296000313,0.00,
 0.04298000313,0.00,
 0.04300000000,-0.20000,
 0.04302000313,0.00,
 0.04304000000,-0.20000,
 0.04306000000,0.00,
 0.04308000313,0.00,
 0.04310000313,0.00,
 0.04312000000,0.00,
 0.04314000313,0.00,
 0.04316000313,-0.20000,
 0.04318000000,0.00,
 0.04320000000,0.00,
 0.04322000313,0.00,
 0.04324000313,0.00,
 0.04326000000,0.00,
 0.04328000313,0.00,
 0.04330000313,-0.20000,
 0.04332000000,0.00,
 0.04334000000,0.00,
 0.04336000313,0.00,
 0.04338000000,0.00,
 0.04340000000,0.00,
 0.04342000313,0.00,
 0.04344000313,0.00,
 0.04346000000,0.00,
 0.04348000000,0.00,
 0.04350000313,0.00,
 0.04352000000,0.00,
 0.04354000000,0.00,
 0.04356000313,0.00,
 0.04358000313,0.00,
 0.04360000000,0.00,
 0.04362000000,0.00,
 0.04364000313,0.00,
 0.04366000000,0.00,
 0.04368000000,0.00,
 0.04370000313,-0.20000,
 0.04372000313,0.20000,
 0.04374000000,-0.20000,
 0.04376000313,0.00,
 0.04378000313,0.00,
 0.04380000000,0.00,
 0.04382000000,0.00,
 0.04384000313,-0.20000,
 0.04386000313,0.00,
 0.04388000000,0.00,
 0.04390000313,0.00,
 0.04392000313,-0.20000,
 0.04394000000,0.00,
 0.04396000000,0.00,
 0.04398000313,0.00,
 0.04400000313,0.00,
 0.04402000313,0.00,
 0.04404000313,0.00,
 0.04406000313,0.00,
 0.04408000313,0.00,
 0.04410000625,0.00,
 0.04412000313,0.00,
 0.04414000313,0.00,
 0.04416000625,0.00,
 0.04418000313,0.20000,
 0.04420000313,0.00,
 0.04422000313,0.00,
 0.04424000625,-0.20000,
 0.04426000313,0.00,
 0.04428000313,0.00,
 0.04430000625,0.00,
 0.04432000313,0.00,
 0.04434000313,-0.20000,
 0.04436000313,0.00,
 0.04438000313,0.00,
 0.04440000313,0.00,
 0.04442000313,0.00,
 0.04444000625,0.00,
 0.04446000313,0.00,
 0.04448000313,0.00,
 0.04450000313,0.00,
 0.04452000313,0.00,
 0.04454000313,-0.20000,
 0.04456000313,0.00,
 0.04458000625,0.00,
 0.04460000313,0.00,
 0.04462000313,-0.20000,
 0.04464000313,0.00,
 0.04466000313,0.00,
 0.04468000313,0.00,
 0.04470000313,0.00,
 0.04472000625,0.00,
 0.04474000313,0.00,
 0.04476000313,-0.20000,
 0.04478000625,-0.20000,
 0.04480000313,0.00,
 0.04482000313,0.00,
 0.04484000313,0.00,
 0.04486000625,0.00,
 0.04488000313,0.00,
 0.04490000313,0.00,
 0.04492000625,-0.20000,
 0.04494000313,0.00,
 0.04496000313,-0.20000,
 0.04498000313,0.00,
 0.04500000313,0.00,
 0.04502000313,0.00,
 0.04504000000,0.00,
 0.04506000000,-0.20000,
 0.04508000313,0.00,
 0.04510000313,0.00,
 0.04512000000,0.00,
 0.04514000313,0.00,
 0.04516000313,0.00,
 0.04518000000,0.00,
 0.04520000000,0.00,
 0.04522000313,0.00,
 0.04524000313,0.00,
 0.04526000000,0.00,
 0.04528000313,0.00,
 0.04530000313,0.00,
 0.04532000000,0.00,
 0.04534000313,-0.20000,
 0.04536000313,0.00,
 0.04538000000,-0.20000,
 0.04540000000,0.00,
 0.04542000313,0.00,
 0.04544000313,0.00,
 0.04546000000,0.00,
 0.04548000313,0.00,
 0.04550000313,0.00,
 0.04552000000,0.00,
 0.04554000000,0.00,
 0.04556000313,0.00,
 0.04558000313,0.00,
 0.04560000000,-0.20000,
 0.04562000313,0.00,
 0.04564000313,0.00,
 0.04566000000,0.00,
 0.04568000000,-0.20000,
 0.04570000313,0.00,
 0.04572000313,0.00,
 0.04574000000,0.00,
 0.04576000313,0.00,
 0.04578000313,0.00,
 0.04580000000,0.00,
 0.04582000000,0.00,
 0.04584000313,0.00,
 0.04586000000,0.00,
 0.04588000000,-0.20000,
 0.04590000313,0.00,
 0.04592000313,0.00,
 0.04594000000,0.00,
 0.04596000313,0.00,
 0.04598000313,0.00,
 0.04600000313,0.00,
 0.04602000625,0.00,
 0.04604000313,0.00,
 0.04606000313,0.00,
 0.04608000313,0.00,
 0.04610000625,0.00,
 0.04612000313,0.00,
 0.04614000313,0.00,
 0.04616000625,0.00,
 0.04618000313,0.00,
 0.04620000313,-0.20000,
 0.04622000313,0.00,
 0.04624000625,0.00,
 0.04626000313,0.00,
 0.04628000313,0.00,
 0.04630000625,0.00,
 0.04632000313,0.00,
 0.04634000313,0.00,
 0.04636000625,0.00,
 0.04638000313,0.00,
 0.04640000313,0.00,
 0.04642000313,0.00,
 0.04644000625,0.00,
 0.04646000313,0.00,
 0.04648000313,0.00,
 0.04650000625,0.00,
 0.04652000313,0.00,
 0.04654000313,0.00,
 0.04656000313,0.00,
 0.04658000625,0.00,
 0.04660000313,0.00,
 0.04662000313,0.00,
 0.04664000625,0.00,
 0.04666000313,0.00,
 0.04668000313,0.00,
 0.04670000313,0.00,
 0.04672000625,-0.20000,
 0.04674000313,0.00,
 0.04676000313,0.00,
 0.04678000625,0.00,
 0.04680000313,0.00,
 0.04682000313,-0.20000,
 0.04684000313,0.00,
 0.04686000313,0.00,
 0.04688000313,0.00,
 0.04690000313,-0.20000,
 0.04692000625,0.00,
 0.04694000313,0.00,
 0.04696000313,0.00,
 0.04698000625,0.00,
 0.04700000313,0.00,
 0.04702000313,0.00,
 0.04704000000,0.00,
 0.04706000313,0.00,
 0.04708000313,0.00,
 0.04710000313,0.00,
 0.04712000000,0.00,
 0.04714000313,0.00,
 0.04716000313,0.00,
 0.04718000000,0.00,
 0.04720000313,0.20000,
 0.04722000313,0.00,
 0.04724000313,0.00,
 0.04726000000,-0.20000,
 0.04728000313,0.00,
 0.04730000313,0.00,
 0.04732000000,0.00,
 0.04734000313,0.00,
 0.04736000313,0.00,
 0.04738000000,0.00,
 0.04740000000,0.00,
 0.04742000313,0.00,
 0.04744000313,0.00,
 0.04746000000,0.00,
 0.04748000313,0.00,
 0.04750000313,-0.20000,
 0.04752000000,0.00,
 0.04754000313,0.00,
 0.04756000313,0.00,
 0.04758000313,0.00,
 0.04760000000,0.00,
 0.04762000313,0.00,
 0.04764000313,0.00,
 0.04766000000,0.00,
 0.04768000313,-0.20000,
 0.04770000313,0.00,
 0.04772000313,0.00,
 0.04774000000,0.00,
 0.04776000313,0.00,
 0.04778000313,0.00,
 0.04780000000,0.00,
 0.04782000313,0.00,
 0.04784000313,0.00,
 0.04786000313,0.00,
 0.04788000000,0.00,
 0.04790000313,0.00,
 0.04792000313,0.00,
 0.04794000000,0.00,
 0.04796000313,0.00,
 0.04798000313,0.00,
 0.04800000313,0.00,
 0.04802000625,0.00,
 0.04804000313,-0.20000,
 0.04806000313,0.00,
 0.04808000625,-0.20000,
 0.04810000625,-0.20000,
 0.04812000313,0.00,
 0.04814000313,0.00,
 0.04816000625,0.00,
 0.04818000313,-0.20000,
 0.04820000313,0.00,
 0.04822000625,-0.20000,
 0.04824000625,0.00,
 0.04826000313,0.00,
 0.04828000313,0.00,
 0.04830000625,0.00,
 0.04832000313,-0.20000,
 0.04834000313,-0.20000,
 0.04836000625,0.00,
 0.04838000313,-0.20000,
 0.04840000313,0.00,
 0.04842000313,0.20000,
 0.04844000625,0.00,
 0.04846000313,0.00,
 0.04848000313,0.00,
 0.04850000625,0.00,
 0.04852000313,0.00,
 0.04854000313,0.00,
 0.04856000313,0.00,
 0.04858000625,0.00,
 0.04860000313,0.00,
 0.04862000313,0.00,
 0.04864000625,0.00,
 0.04866000313,0.00,
 0.04868000313,0.00,
 0.04870000625,0.00,
 0.04872000625,0.00,
 0.04874000313,0.00,
 0.04876000313,0.00,
 0.04878000625,0.00,
 0.04880000313,0.00,
 0.04882000313,0.00,
 0.04884000625,0.00,
 0.04886000625,0.00,
 0.04888000313,0.00,
 0.04890000313,0.00,
 0.04892000625,-0.20000,
 0.04894000313,0.00,
 0.04896000313,-0.20000,
 0.04898000625,0.00,
 0.04900000313,0.00,
 0.04902000313,0.00,
 0.04904000000,0.00,
 0.04906000313,-0.20000,
 0.04908000313,0.00,
 0.04910000313,0.00,
 0.04912000000,0.00,
 0.04914000313,0.00,
 0.04916000313,-0.20000,
 0.04918000000,0.00,
 0.04920000313,0.00,
 0.04922000313,0.00,
 0.04924000313,0.20000,
 0.04926000313,0.00,
 0.04928000313,0.00,
 0.04930000313,0.00,
 0.04932000000,0.00,
 0.04934000313,0.00,
 0.04936000313,0.00,
 0.04938000000,0.00,
 0.04940000313,0.20000,
 0.04942000313,0.00,
 0.04944000313,0.00,
 0.04946000000,0.00,
 0.04948000313,0.00,
 0.04950000313,0.00,
 0.04952000000,0.00,
 0.04954000313,-0.20000,
 0.04956000313,0.00,
 0.04958000313,0.00,
 0.04960000000,0.00,
 0.04962000313,0.00,
 0.04964000313,-0.20000,
 0.04966000000,0.00,
 0.04968000313,0.00,
 0.04970000313,-0.20000,
 0.04972000313,0.00,
 0.04974000000,0.00,
 0.04976000313,0.00,
 0.04978000313,0.00,
 0.04980000000,0.00,
 0.04982000313,0.00,
 0.04984000313,0.00,
 0.04986000000,0.00,
 0.04988000313,0.00,
 0.04990000313,0.00,
 0.04992000313,0.00,
 0.04994000000,0.00,
 0.04996000313,0.00,
 0.04998000313,0.00,
 0.05000000000,0.00,
 0.05002000313,0.00,
 0.05004000000,0.00,
 0.05006000000,0.00,
 0.05008000000,0.00,
 0.05010000313,0.00,
 0.05012000000,-0.20000,
 0.05014000000,0.00,
 0.05016000313,0.00,
 0.05018000000,0.00,
 0.05020000000,0.00,
 0.05022000000,0.00,
 0.05024000313,0.20000,
 0.05026000000,-0.20000,
 0.05028000000,0.00,
 0.05030000313,0.00,
 0.05032000000,0.00,
 0.05034000000,0.00,
 0.05036000313,0.00,
 0.05038000000,0.00,
 0.05040000000,0.00,
 0.05042000000,0.00,
 0.05044000313,0.00,
 0.05046000000,0.00,
 0.05048000000,0.00,
 0.05050000313,0.00,
 0.05052000000,0.20000,
 0.05054000000,0.00,
 0.05056000000,0.00,
 0.05058000313,0.20000,
 0.05060000000,0.00,
 0.05062000000,0.00,
 0.05064000313,0.00,
 0.05066000000,0.00,
 0.05068000000,0.00,
 0.05070000000,-0.20000,
 0.05072000313,0.00,
 0.05074000000,0.00,
 0.05076000000,0.00,
 0.05078000313,0.00,
 0.05080000000,0.00,
 0.05082000000,0.00,
 0.05084000000,0.00,
 0.05086000313,0.00,
 0.05088000000,0.00,
 0.05090000000,-0.20000,
 0.05092000313,0.00,
 0.05094000000,0.00,
 0.05096000000,0.00,
 0.05098000313,0.00,
 0.05100000313,0.00,
 0.05102000313,0.00,
 0.05104000000,0.00,
 0.05106000313,-0.20000,
 0.05108000313,0.00,
 0.05110000313,0.00,
 0.05112000313,0.00,
 0.05114000313,-0.20000,
 0.05116000313,0.00,
 0.05118000000,0.00,
 0.05120000313,0.00,
 0.05122000313,0.00,
 0.05124000313,0.00,
 0.05126000313,0.00,
 0.05128000313,0.00,
 0.05130000313,0.00,
 0.05132000000,0.00,
 0.05134000313,0.20000,
 0.05136000313,0.00,
 0.05138000000,0.00,
 0.05140000313,-0.20000,
 0.05142000313,0.00,
 0.05144000313,0.00,
 0.05146000313,0.00,
 0.05148000313,0.00,
 0.05150000313,0.00,
 0.05152000000,0.00,
 0.05154000313,-0.20000,
 0.05156000313,0.00,
 0.05158000313,0.20000,
 0.05160000313,0.00,
 0.05162000313,0.00,
 0.05164000313,0.00,
 0.05166000000,0.00,
 0.05168000313,0.00,
 0.05170000313,0.00,
 0.05172000313,0.00,
 0.05174000313,0.00,
 0.05176000313,0.00,
 0.05178000313,0.00,
 0.05180000000,0.00,
 0.05182000313,0.00,
 0.05184000313,0.00,
 0.05186000313,0.00,
 0.05188000313,0.20000,
 0.05190000313,0.00,
 0.05192000313,0.00,
 0.05194000000,0.00,
 0.05196000313,0.00,
 0.05198000313,0.00,
 0.05200000000,0.00,
 0.05202000313,0.00,
 0.05204000000,0.00,
 0.05206000000,-0.20000,
 0.05208000313,0.00,
 0.05210000313,0.00,
 0.05212000000,-0.20000,
 0.05214000000,0.00,
 0.05216000313,0.00,
 0.05218000000,0.00,
 0.05220000000,0.00,
 0.05222000313,0.00,
 0.05224000313,-0.20000,
 0.05226000000,0.00,
 0.05228000000,0.00,
 0.05230000313,0.00,
 0.05232000000,0.00,
 0.05234000000,0.00,
 0.05236000313,0.00,
 0.05238000000,0.00,
 0.05240000000,0.00,
 0.05242000000,0.00,
 0.05244000000,-0.20000,
 0.05246000000,0.00,
 0.05248000000,0.00,
 0.05250000000,0.00,
 0.05252000000,0.00,
 0.05254000000,0.00,
 0.05256000000,0.00,
 0.05258000000,0.00,
 0.05260000000,0.00,
 0.05262000000,0.00,
 0.05264000000,0.00,
 0.05266000000,0.00,
 0.05268000000,0.00,
 0.05270000000,0.00,
 0.05272000000,0.00,
 0.05274000000,0.00,
 0.05276000000,0.00,
 0.05278000000,0.00,
 0.05280000000,0.00,
 0.05282000000,0.00,
 0.05284000000,0.00,
 0.05286000000,0.20000,
 0.05288000000,0.00,
 0.05290000000,0.00,
 0.05292000000,0.00,
 0.05294000000,-0.20000,
 0.05296000000,0.00,
 0.05298000000,0.00,
 0.05300000000,0.00,
 0.05302000625,0.00,
 0.05304000000,0.00,
 0.05306000000,0.20000,
 0.05308000625,-0.20000,
 0.05310000625,0.00,
 0.05312000000,0.00,
 0.05314000625,0.00,
 0.05316000625,0.00,
 0.05318000000,0.00,
 0.05320000000,0.00,
 0.05322000625,0.20000,
 0.05324000625,0.00,
 0.05326000000,0.00,
 0.05328000625,-0.20000,
 0.05330000625,0.00,
 0.05332000000,0.00,
 0.05334000000,0.00,
 0.05336000625,0.00,
 0.05338000000,0.20000,
 0.05340000000,0.00,
 0.05342000625,0.00,
 0.05344000625,0.00,
 0.05346000000,0.00,
 0.05348000000,0.00,
 0.05350000625,0.00,
 0.05352000000,0.00,
 0.05354000000,0.00,
 0.05356000625,-0.20000,
 0.05358000625,-0.20000,
 0.05360000000,0.00,
 0.05362000625,0.00,
 0.05364000625,0.00,
 0.05366000000,0.20000,
 0.05368000000,0.00,
 0.05370000625,-0.20000,
 0.05372000625,0.00,
 0.05374000000,0.00,
 0.05376000625,0.00,
 0.05378000625,0.00,
 0.05380000000,0.00,
 0.05382000000,0.00,
 0.05384000625,0.00,
 0.05386000000,-0.20000,
 0.05388000000,0.00,
 0.05390000625,0.00,
 0.05392000625,0.00,
 0.05394000000,0.00,
 0.05396000000,0.00,
 0.05398000625,0.00,
 0.05400000000,0.00,
 0.05402000000,0.00,
 0.05404000000,0.00,
 0.05406000000,0.00,
